site,plot_id,year,species_id,status,lifeform,layer_code,percent,notes
frenchmeadows,fm10-15,2019,sile,live,FB,,tr,
frenchmeadows,Fm10-4,2019,sile,live,FB,,tr,
frenchmeadows,fm10-8,2019,sile,live,,,tr,FB Lifeform
frenchmeadows,fm19-1,2019,sile,live,FB,,tr,
frenchmeadows,fm19-8,2019,sile,live,FB,,tr,
frenchmeadows,fm19-9,2019,sile,live,FB,,tr,
frenchmeadows,fm19-11,2019,sile,live,FB,,tr,
frenchmeadows,fm19-12,2019,sile,live,FB,,tr,
frenchmeadows,fm10-10,2019,solcal,live,FB,,tr,
frenchmeadows,fm10-9,2019,solcal,live,FB,,tr,
frenchmeadows,fm19-2,2019,solcal,live,FB,,tr,
frenchmeadows,fm10-13,2019,steten,live,FB,,tr,
frenchmeadows,fm10-10,2019,steten,live,FB,,tr,
frenchmeadows,fm19-1,2019,stla,live,FB,,tr,
frenchmeadows,fm19-2,2019,stla,live,FB,,tr,
frenchmeadows,fm19-8,2019,stla,live,FB,,tr,check is steph lanceoleta
frenchmeadows,fm10-1,2019,symo,live,SH,SL,20,
frenchmeadows,fm10-10,2019,symo,live,SH,SL,10,a little bit with more woody stems- make sure not rotundiflorus
frenchmeadows,fm10-11,2019,symo,live,SH,SL,10,
frenchmeadows,fm10-12,2019,symo,live,SH,SL,tr,
frenchmeadows,fm10-13,2019,symo,live,SH,SL,10,
frenchmeadows,fm10-14,2019,symo,live,SH,SL,3,
frenchmeadows,fm10-15,2019,symo,live,SH,SL,3,
frenchmeadows,fm10-2,2019,symo,live,SH,SL,tr,
frenchmeadows,fm10-3,2019,symo,live,SH,SL,1,
frenchmeadows,Fm10-4,2019,symo,live,SH,SL,7,
frenchmeadows,Fm10-5,2019,symo,live,SH,SL,6,
frenchmeadows,fm10-6,2019,symo,live,SH,SL,8,
frenchmeadows,fm10-7,2019,symo,live,SH,SL,2,
frenchmeadows,fm10-8,2019,symo,live,SH,SL,20,
frenchmeadows,fm10-9,2019,symo,live,SH,SL,10,
frenchmeadows,fm19-1,2019,symo,live,SH,SL,tr,
frenchmeadows,fm19-2,2019,symo,live,SH,SL,20,
frenchmeadows,fm19-3,2019,symo,live,SH,SL,5,
frenchmeadows,Fm19-4,2019,symo,live,SH,SL,tr,
frenchmeadows,fm19-6,2019,symo,live,SH,SL,12,
frenchmeadows,fm19-7,2019,symo,live,SH,SL,tr,
frenchmeadows,fm19-8,2019,symo,live,SH,SL,tr,
frenchmeadows,fm19-9,2019,symo,live,SH,SL,tr,
frenchmeadows,fm19-11,2019,symo,live,SH,SL,tr,
frenchmeadows,fm19-12,2019,symo,live,SH,SL,20,
frenchmeadows,fm19-13,2019,symo,live,SH,SL,15,
frenchmeadows,fm10-15,2019,symo,live,FB,,tr,SH//SL
frenchmeadows,fm19-3,2019,symo,live,FB,,6,SH//SL
frenchmeadows,fm19-9,2019,sisbell,live,FB,,tr,
frenchmeadows,fm19-1,2019,thfe,live,FB,,1,
frenchmeadows,fm19-2,2019,thfe,live,FB,,tr,
frenchmeadows,fm19-5,2019,thfe,live,FB,,tr,
frenchmeadows,fm19-7,2019,thfe,live,FB,,tr,
frenchmeadows,fm19-10,2019,thfe,live,FB,,tr,
frenchmeadows,fm19-11,2019,thfe,live,FB,,1,
frenchmeadows,fm19-12,2019,thfe,live,FB,,tr,
frenchmeadows,fm19-13,2019,thfe,live,FB,,tr,
frenchmeadows,fm10-1,2019,trla,live,FB,,tr,
frenchmeadows,fm10-2,2019,trla,live,FB,,tr,
frenchmeadows,fm10-3,2019,trla,live,FB,,tr,
frenchmeadows,fm19-3,2019,trla,live,FB,,tr,
frenchmeadows,fm19-12,2019,trla,live,FB,,tr,
frenchmeadows,Fm10-4,2019,unkaster,live,FB,,tr,
frenchmeadows,Fm10-5,2019,unkaster,live,FB,,tr,
frenchmeadows,Fm10-4,2019,unkbrome     ,live,GR,,tr,
frenchmeadows,fm10-1,2019,unkgrass,live,GR,,tr,
frenchmeadows,fm19-6,2019,unkgrass,live,GR,,tr,
frenchmeadows,fm19-7,2019,unkgrass,live,GR,,tr,
frenchmeadows,fm19-12,2019,unkgrass,live,GR,,tr,
frenchmeadows,fm19-9,2019,unkoppfb,live,FB,,tr,
frenchmeadows,fm10-14,2019,unkshiny,live,FB,,tr,
frenchmeadows,fm10-10,2019,vilo,live,FB,,tr,
frenchmeadows,fm10-11,2019,vilo,live,FB,,tr,
frenchmeadows,fm10-13,2019,vilo,live,FB,,tr,
frenchmeadows,fm10-14,2019,vilo,live,FB,,tr,
frenchmeadows,fm10-15,2019,vilo,live,FB,,tr,
frenchmeadows,fm10-8,2019,vilo,live,FB,,tr,
frenchmeadows,fm19-8,2019,vioshe,live,FB,,tr,
frenchmeadows,fm19-1,2019,vipu,live,FB,,tr,
frenchmeadows,fm19-2,2019,vipu,live,FB,,tr,
frenchmeadows,fm19-3,2019,vipu,live,FB,,tr,
frenchmeadows,fm19-6,2019,vipu,live,FB,,tr,
frenchmeadows,fm19-7,2019,vipu,live,FB,,tr,
frenchmeadows,fm19-9,2019,vipu,live,FB,,tr,
frenchmeadows,fm19-10,2019,vipu,live,FB,,tr,
frenchmeadows,fm19-11,2019,vipu,live,FB,,tr,
frenchmeadows,fm19-12,2019,vipu,live,FB,,tr,
frenchmeadows,fm19-13,2019,vipu,live,FB,,tr,
frenchmeadows ,fm19-14,2019,helcal,live,FB,,0.5,
frenchmeadows ,fm19-14,2019,viola-like,live,FB,,tr,
frenchmeadows ,fm19-14,2019,smfruited,live,FB,,tr,
frenchmeadows ,fm19-14,2019,sm3petals,live,FB,,tr,
frenchmeadows ,fm19-14,2019,smumb,live,FB,,tr,
frenchmeadows ,fm19-14,2019,bunchgrass,live,GR,,tr,
frenchmeadows ,fm19-14,2019,symo,live,SH,SL,0.5,
frenchmeadows ,fm19-14,2019,symo,live,SH,SM,tr,
frenchmeadows ,fm19-14,2019,quva,live,SH,SL,50,
frenchmeadows ,fm19-14,2019,softpenst,live,FB,,tr,
frenchmeadows ,fm19-14,2019,erur,live,FB,,tr,
frenchmeadows ,fm19-14,2019,er,live,FB,,tr,
frenchmeadows ,fm19-14,2019,monodo,live,FB,,tr,
frenchmeadows ,fm19-14,2019,penstred,live,FB,,tr,
frenchmeadows ,fm19-14,2019,apan,live,SH,SL,tr,
frenchmeadows ,fm19-14,2019,fescue-like,live,GR,,tr,
frenchmeadows ,fm19-14,2019,quke,live,TR,TSE,tr,
frenchmeadows ,fm19-14,2019,lepu,live,SH,SL,0.5,
frenchmeadows ,fm19-14,2019,Unk3petrals ,live,FB,,tr,
frenchmeadows ,fm19-14,2019,bunchflower,live,FB,,tr,
frenchmeadows ,fm19-14,2019,amut,live,SH,SL,0.5,
frenchmeadows ,fm19-14,2019,abco,live,TR,TOV,0.5,
frenchmeadows ,fm19-14,2019,abco,live,TR,TSE,tr,
frenchmeadows ,fm19-14,2019,abco,dead,TR,TOV,tr,
frenchmeadows ,fm19-14,2019,cade,live,TR,TOV,0.5,
frenchmeadows ,fm19-14,2019,cade,live,TR,TSE,tr,
frenchmeadows ,fm19-14,2019,cade,dead,TR,TOV,tt,
frenchmeadows ,fm19-14,2019,pipo,live,TR,TOV,tr,
frenchmeadows ,fm19-15,2019,helcal,live,FB,,1,
frenchmeadows ,fm19-15,2019,quva,live,SH,SL,1.5,
frenchmeadows ,fm19-15,2019,quva,live,SH,SM,1.5,
frenchmeadows ,fm19-15,2019,amut,live,SH,SL,0.5,
frenchmeadows ,fm19-15,2019,amut,live,SH,SM,tr,
frenchmeadows ,fm19-15,2019,fescue-like,live,GR,,tr,
frenchmeadows ,fm19-15,2019,ceco,live,SH,SL,tr,
frenchmeadows ,fm19-15,2019,ceco,live,SH,SM,tr,
frenchmeadows ,fm19-15,2019,arpa,live,SH,SL,tr,
frenchmeadows ,fm19-15,2019,arpa,live,SH,SM,tr,
frenchmeadows ,fm19-15,2019,unkserrate,live,FB,,,
frenchmeadows ,fm19-15,2019,abco,live,TR,TOV,70,
frenchmeadows ,fm19-15,2019,abco,live,TR,TSA,5,
frenchmeadows ,fm19-15,2019,abco,live,TR,TSE,tr,
frenchmeadows ,fm19-15,2019,abco,dead,TR,TOV,5,
frenchmeadows ,fm19-15,2019,pila,live,TR,TOV,6,
frenchmeadows ,fm19-15,2019,pipo,live,TR,TOV,4,
frenchmeadows ,fm19-15,2019,pipo,live,TR,TSE,tr,
frenchmeadows ,fm19-16,2019,riro,live,SH,SL,2,
frenchmeadows ,fm19-16,2019,riro,live,SH,SM,1,
frenchmeadows ,fm19-16,2019,apan,live,SH,SL,tr,
frenchmeadows ,fm19-16,2019,ceco,live,SH,SL,1,
frenchmeadows ,fm19-16,2019,ceco,live,SH,SM,1,
frenchmeadows ,fm19-16,2019,ceco,dead,SH,SL,tr,
frenchmeadows ,fm19-16,2019,ceco,dead,SH,SM,tr,
frenchmeadows ,fm19-16,2019,quva,live,SH,SL,0.5,
frenchmeadows ,fm19-16,2019,quva,live,SH,SM,0.5,
frenchmeadows ,fm19-16,2019,sasc,live,TR,TSA,0.5,
frenchmeadows ,fm19-16,2019,symo,live,SH,SL,5,
frenchmeadows ,fm19-16,2019,symo,live,SH,SM,3,
frenchmeadows ,fm19-16,2019,acgl,live,TR,TSE,1,
frenchmeadows ,fm19-16,2019,acgl,live,TR,TSA,4,
frenchmeadows ,fm19-16,2019,quke,live,TR,TSE,tr,
frenchmeadows ,fm19-16,2019,phha,live,FB,,tr,
frenchmeadows ,fm19-16,2019,fescue-like2,live,FB,,tr,
frenchmeadows ,fm19-16,2019,narrow&toothed,live,FB,,tr,
frenchmeadows ,fm19-16,2019,ptpu,live,FB,,tr,
frenchmeadows ,fm19-16,2019,prem,live,SH,,1,
frenchmeadows ,fm19-16,2019,monodo,live,FB,,tr,
frenchmeadows ,fm19-16,2019,epilobium?,live,FB,,tr,
frenchmeadows ,fm19-16,2019,abco,live,TR,TOV,55,
frenchmeadows ,fm19-16,2019,abco,live,TR,TSA,5,
frenchmeadows ,fm19-16,2019,abco,live,TR,TSE,2,
frenchmeadows ,fm19-16,2019,abco,dead,TR,TOV,1,
frenchmeadows ,fm19-16,2019,abma,live,TR,TOV,30,
frenchmeadows ,fm19-17,2019,ptpu,live,FB,,tr,
frenchmeadows ,fm19-17,2019,riro,live,SH,SL,1,
frenchmeadows ,fm19-17,2019,riro,live,SH,SM,0.5,
frenchmeadows ,fm19-17,2019,sasc,live,TR,TRE,50,
frenchmeadows ,fm19-17,2019,quke,live,TR,TSE,tr,
frenchmeadows ,fm19-17,2019,cade,live,TR,TSE,0.5,
frenchmeadows ,fm19-17,2019,rupa,live,SH,SL,25,
frenchmeadows ,fm19-17,2019,arpa,live,SH,SL,0.5,
frenchmeadows ,fm19-17,2019,arpa,live,SH,SM,0.5,
frenchmeadows ,fm19-17,2019,apan,live,SH,SL,tr,
frenchmeadows ,fm19-17,2019,syro,live,SH,SM,0.5,
frenchmeadows ,fm19-17,2019,syro,live,SH,SL,0.5,
frenchmeadows ,fm19-17,2019,ceco,live,SH,SM,10,
frenchmeadows ,fm19-17,2019,ceco,live,SH,SL,10,
frenchmeadows ,fm19-17,2019,cade,live,TR,TSA,0.5,
frenchmeadows ,fm19-17,2019,pipo,live,TR,TSE,tr,
frenchmeadows ,fm19-17,2019,pila,live,TR,TOV,4,
frenchmeadows ,fm19-17,2019,pipo,live,TR,TOV,71,
frenchmeadows ,fm19-17,2019,fescue-like2,live,GR,,tr,
frenchmeadows ,fm19-18,2019,fescue-like,live,GR,,tr,
frenchmeadows ,fm19-18,2019,cade,live,TR,TSE,tr,
frenchmeadows ,fm19-18,2019,quke,live,TR,TSE,tr,
frenchmeadows ,fm19-18,2019,helcal,live,FB,,tr,
frenchmeadows ,fm19-18,2019,cade,dead,TR,TSE,tr,
frenchmeadows ,fm19-18,2019,cade,live,TR,TOV,25,
frenchmeadows ,fm19-18,2019,abco,live,TR,TOV,20,
frenchmeadows ,fm19-18,2019,pipo,live,TR,TOV,20,
frenchmeadows ,fm19-18,2019,abco,dead,TR,TOV,5,
frenchmeadows ,fm19-19,2019,quva,live,SH,SL,3,
frenchmeadows ,fm19-19,2019,quva,live,SH,SM,3,
frenchmeadows ,fm19-19,2019,pila,live,TR,TSE,tr,
frenchmeadows ,fm19-19,2019,pipo,live,TR,TSE,tr,
frenchmeadows ,fm19-19,2019,cade,live,TR,TSE,tr,
frenchmeadows ,fm19-19,2019,quke,live,TR,TSE,tr,
frenchmeadows ,fm19-19,2019,amut,live,SH,SL,t,
frenchmeadows ,fm19-19,2019,cade,live,TR,TOV,15,
frenchmeadows ,fm19-19,2019,pila,live,TR,TOV,5,
frenchmeadows ,fm19-19,2019,pipo,live,TR,TOV,5,
frenchmeadows ,fm19-19,2019,abco,live,TR,TOV,15,
frenchmeadows ,fm19-19,2019,abco,live,TR,TOV,tr,
frenchmeadows ,fm19-20,2019,abco,live,TR,TOV,75,
frenchmeadows ,fm19-20,2019,pipo,live,TR,TOV,5,
frenchmeadows ,fm19-20,2019,abco,dead,TR,TOV,0.5,
frenchmeadows ,fm19-21,2019,syro,live,SH,SL,0.5,
frenchmeadows ,fm19-21,2019,syro,live,SH,SM,0.5,
frenchmeadows ,fm19-21,2019,ceco,live,SH,SL,15,
frenchmeadows ,fm19-21,2019,ceco,live,SH,SM,15,
frenchmeadows ,fm19-21,2019,apan,live,SH,SL,tr,
frenchmeadows ,fm19-21,2019,prem,live,SH,SL,0.5,
frenchmeadows ,fm19-21,2019,prem,live,SH,SM,0.5,
frenchmeadows ,fm19-21,2019,fescue-like2,live,GR,,tr,
frenchmeadows ,fm19-21,2019,quva,live,SH,SL,0.5,
frenchmeadows ,fm19-21,2019,quva,live,SH,SM,0.5,
frenchmeadows ,fm19-21,2019,riro,live,SH,SL,1,
frenchmeadows ,fm19-21,2019,riro,live,SH,SM,0.5,
frenchmeadows ,fm19-21,2019,monodo,live,FB,,tr,
frenchmeadows ,fm19-21,2019,hial,live,FB,,tr,
frenchmeadows ,fm19-21,2019,amut,live,SH,SL,tr,
frenchmeadows ,fm19-21,2019,amut,live,SH,SM,tr,
frenchmeadows ,fm19-21,2019,pypi,live,FB,,tr,
frenchmeadows ,fm19-21,2019,symo,live,SH,SL,0.5,
frenchmeadows ,fm19-21,2019,symo,live,SH,SM,0.5,
frenchmeadows ,fm19-21,2019,helcal,live,FB,,tr,
frenchmeadows ,fm19-21,2019,abco,live,TR,TOV,60,
frenchmeadows ,fm19-21,2019,abma,live,TR,TOV,25,
frenchmeadows ,fm19-21,2019,cade,live,TR,TOV,5,
frenchmeadows ,fm19-21,2019,abco,live,TR,TSE,tr,
frenchmeadows ,fm19-21,2019,cade,live,TR,TSE,tr,
frenchmeadows ,fm19-21,2019,abco,live,TR,TSA,tr,
