site,year,pre_post_fire,plot_id,observer,species,status,lifeform,layerCode,percent,notes
Independence,2020,prefire,Indy28,VS,PIJE,live,TR,TSA,1,
Independence,2020,prefire,Indy28,VS,PIJE,live,TR,TOV,7,
Independence,2020,prefire,Indy37,VS,PIJE,live,TR,TSA,1,
Independence,2020,prefire,Indy37,VS,PIJE,live,TR,TOV,5,
Independence,2020,prefire,Indy39,km,PIJE,live,TR,TSA,1,
Independence,2020,prefire,Indy39,km,PIJE,live,TR,TOV,10,
Independence,2020,prefire,Indy34,km,PIJE,live,TR,TSE,tr,
Independence,2020,prefire,Indy34,km,PIJE,live,TR,TSA,1.5,
Independence,2020,prefire,Indy34,km,PIJE,live,TR,TOV,20,
Independence,2020,prefire,Indy33,ag,PIJE,live,TR,TSE,tr,
Independence,2020,prefire,Indy23,km,PIJE,live,TR,TSE,tr,
Independence,2020,prefire,Indy18,km,PIJE,live,TR,TSA,0.25,
Independence,2020,prefire,Indy22 ,km,PIJE,live,TR,TSE,tr,
Independence,2020,prefire,Indy22 ,km,PIJE,live,TR,TOV,45,
Independence,2020,prefire,Indy27,km,PIJE,live,TR,TOV,23,
Independence,2020,prefire,Indy35,km,PIJE,live,TR,TSE,tr,
Independence,2020,prefire,Indy35,km,PIJE,live,TR,TSA,0.5,
Independence,2020,prefire,Indy12,km,PIJE,live,TR,TSE,0.25,
Independence,2020,prefire,Indy19,km,PIJE,live,TR,TSA,0.25,
Independence,2020,prefire,Indy19,km,PIJE,live,TR,TOV,22,
Independence,2020,prefire,Indy01,km,pleated grass,live,GR,na,25,pressed and photo
Independence,2020,prefire,Indy08,VS,poaz,live,GR,na,tr,
Independence,2020,prefire,Indy24,VS,poaz,live,GR,na,tr,
Independence,2020,prefire,Indy01,km,potentilla,live,FB,na,tr,pressed and photo
Independence,2020,prefire,Indy01,km,potentilla2,live,FB,na,tr,pressed and photo
Independence,2020,prefire,Indy26,VS,POTGLA,live,FB,na,tr,
Independence,2020,prefire,Indy09,VS,POTGLA,live,FB,na,tr,
Independence,2020,prefire,Indy24,VS,POTGLA,live,FB,na,tr,
Independence,2020,prefire,Indy25,ag,POTGLA,live,FB,na,2,
Independence,2020,prefire,Indy23,km,POTGLA,live,FB,na,0.25,
Independence,2020,prefire,Indy24,VS,POTR,live,TR,TSE,tr,
Independence,2020,prefire,Indy24,VS,POTR,live,TR,TSA,25,
Independence,2020,prefire,Indy24,VS,POTR,live,TR,TOV,22,
Independence,2020,prefire,Indy24,VS,POTR,dead,TR,TOV,tr,
Independence,2020,prefire,Indy17,VS,POTR,live,TR,TSE,tr,
Independence,2020,prefire,Indy17,VS,POTR,live,TR,TSA,tr,
Independence,2020,prefire,Indy17,VS,POTR,live,TR,TOV,tr,
Independence,2020,prefire,Indy17,VS,POTR,dead,TR,TSA,tr,
Independence,2020,prefire,Indy17,VS,POTR,dead,TR,TOV,tr,
Independence,2020,prefire,Indy16,VS,POTR,live,TR,TSE,tr,
Independence,2020,prefire,Indy16,VS,POTR,live,TR,TSA,5,
Independence,2020,prefire,Indy16,VS,POTR,dead,TR,TOV,tr,
Independence,2020,prefire,Indy16,VS,POTR,live,TR,TOV,8,
Independence,2020,prefire,Indy25,ag,POTR,live,TR,TOV,tr,
Independence,2020,prefire,Indy25,ag,POTR,live,TR,TSA,15,
Independence,2020,prefire,Indy25,ag,POTR,live,TR,TSE,tr,
Independence,2020,prefire,Indy38,VS,PRUEMA,live,SH,na,tr?,Ltr Mtr
Independence,2020,prefire,Indy39,km,PRUEMA,live,SH,na,1,
Independence,2020,prefire,Indy33,ag,PRUEMA,live,SH,na,1,
Independence,2020,prefire,Indy22 ,km,PRUEMA,live,SH,na,1.5,
Independence,2020,prefire,Indy35,km,PRUEMA,live,SH,na,1.5,
Independence,2020,prefire,Indy29,VS,prunus,live,SH,na,3?,L3 M2 H1
Independence,2020,prefire,Indy30,VS,prunus,live,SH,na,3,L2 M3 Htr
Independence,2020,prefire,Indy30,VS,prunus,dead,SH,na,tr,Ltr Mtr
Independence,2020,prefire,Indy39,km,PRVI,live,SH,na,tr,
Independence,2020,prefire,Indy33,ag,PRVI,live,SH,na,tr,
Independence,2020,prefire,Indy27,km,PRVI,live,SH,na,1,
Independence,2020,prefire,Indy37,VS,PTEAND,live,FB,na,tr,
Independence,2020,prefire,Indy19,km,PTEAND,live,FB,na,tr,
Independence,2020,prefire,Indy36,VS,PTEAQU,live,FERN,na,1,
Independence,2020,prefire,Indy01,km,purple aster1,live,FB,na,5,*all asters presses and photos taken
Independence,2020,prefire,Indy01,km,purple aster2,live,FB,na,6,
Independence,2020,prefire,Indy01,km,purple aster3,live,FB,na,5,
Independence,2020,prefire,Indy26,VS,PYRPIC,live,FB,na,tr,
Independence,2020,prefire,Indy09,VS,PYRPIC,live,FB,na,tr,
Independence,2020,prefire,Indy03,VS,PYRPIC,live,FB,na,tr,
Independence,2020,prefire,Indy36,VS,PYRPIC,live,FB,na,tr,
Independence,2020,prefire,Indy25,ag,PYRPIC,live,FB,na,tr,
Independence,2020,prefire,Indy39,km,PYRPIC,live,FB,na,tr,
Independence,2020,prefire,Indy32,km,PYRPIC,live,FB,na,tr,
Independence,2020,prefire,Indy35,km,PYRPIC,live,FB,na,tr,
Independence,2020,prefire,Indy12,km,PYRPIC,live,FB,na,tr,
Independence,2020,prefire,Indy06,VS,QUEVAC,live,SH,na,3?,L3 M3
Independence,2020,prefire,Indy39,km,QUEVAC,live,SH,na,1.5,
Independence,2020,prefire,Indy32,km,QUEVAC,live,SH,na,1.5,
Independence,2020,prefire,Indy18,km,QUEVAC,live,SH,na,55,
Independence,2020,prefire,Indy01,km,RANOCC,live,FB,na,tr,ranunculus occidentalis
Independence,2020,prefire,Indy05,VS,ribes,live,SH,na,2,
Independence,2020,prefire,Indy11,VS,ribes,live,SH,na,1?,L1 M1
Independence,2020,prefire,Indy14,VS,ribes,live,SH,na,tr,
Independence,2020,prefire,Indy20,VS,ribes,live,SH,na,2,L2 Mtr
Independence,2020,prefire,Indy20,VS,ribes,dead,SH,na,tr?,Ltr Mtr
Independence,2020,prefire,Indy21,VS,ribes,live,SH,na,tr,
Independence,2020,prefire,Indy21,VS,ribes,dead,SH,na,tr,
Independence,2020,prefire,Indy29,VS,ribes,live,SH,na,tr,Ltr Mtr
Independence,2020,prefire,Indy29,VS,ribes,dead,SH,na,tr,
Independence,2020,prefire,Indy36,VS,ribes,live,SH,na,tr,Ltr Mtr
Independence,2020,prefire,Indy36,VS,ribes,dead,SH,na,tr,Ltr Mtr
Independence,2020,prefire,Indy30,VS,ribes,live,SH,na,tr,
Independence,2020,prefire,Indy30,VS,ribes,dead,SH,na,tr,
Independence,2020,prefire,Indy28,VS,ribes,live,SH,na,tr,Ltr Mtr
Independence,2020,prefire,Indy28,VS,ribes,dead,SH,na,tr,M
Independence,2020,prefire,Indy31,VS,ribes,live,SH,na,,Lx Mx
Independence,2020,prefire,Indy37,VS,ribes,live,SH,na,tr?,LtrMtr
Independence,2020,prefire,Indy37,VS,ribes,dead,SH,na,tr,L
Independence,2020,prefire,Indy08,VS,RICE,live,SH,na,tr,
Independence,2020,prefire,Indy09,VS,RICE,live,SH,na,1,
Independence,2020,prefire,Indy17,VS,RICE,live,SH,na,tr,
Independence,2020,prefire,Indy26,VS,RICE,live,SH,na,1,
Independence,2020,prefire,Indy16,VS,RICE,live,SH,na,1,
Independence,2020,prefire,Indy06,VS,RICE,live,SH,na,1,
Independence,2020,prefire,Indy38,VS,RICE,live,SH,na,tr?,Ltr Mtr
Independence,2020,prefire,Indy03,VS,RICE,live,SH,na,tr?,Ltr Mtr
Independence,2020,prefire,Indy39,km,RICE,live,SH,na,1,
Independence,2020,prefire,Indy34,km,RICE,live,SH,na,7,
Independence,2020,prefire,Indy32,km,RICE,live,SH,na,2,
Independence,2020,prefire,Indy33,ag,RICE,live,SH,na,20,
Independence,2020,prefire,Indy23,km,RICE,live,SH,na,20,
Independence,2020,prefire,Indy22 ,km,RICE,live,SH,na,5,
Independence,2020,prefire,Indy27,km,RICE,live,SH,na,0.5,
Independence,2020,prefire,Indy35,km,RICE,live,SH,na,5,
Independence,2020,prefire,Indy12,km,RICE,live,SH,na,2.5,
Independence,2020,prefire,Indy19,km,RICE,live,SH,na,0.5,
Independence,2020,prefire,Indy16,VS,RUMSAL,live,FB,na,tr,Rumex salicifolius var. triangulivalvis
Independence,2020,prefire,Indy26,VS,salix1,live,TR,TSE,tr,
Independence,2020,prefire,Indy26,VS,salix1,live,TR,TSA,tr,
Independence,2020,prefire,Indy26,VS,salix1,live,TR,TOV,tr,
Independence,2020,prefire,Indy09,VS,salix2,live,TR,TSE,3,
Independence,2020,prefire,Indy09,VS,salix2,live,TR,TSA,3,
Independence,2020,prefire,Indy09,VS,salix2,live,TR,TOV,3,
Independence,2020,prefire,Indy17,VS,sanicula,live,FB,na,tr,
Independence,2020,prefire,Indy17,VS,SCHCAP,live,FB,na,tr,
Independence,2020,prefire,Indy24,VS,SEHCAP,live,FB,na,tr,
Independence,2020,prefire,Indy27,km,senesced forb,live,FB,na,tr,pic in independence album
Independence,2020,prefire,Indy40,VS,SILINV,live,FB,na,tr,Silene invisa
Independence,2020,prefire,Indy36,VS,SILINV,live,FB,na,tr,
Independence,2020,prefire,Indy09,VS,sonchus,live,FB,na,tr,
Independence,2020,prefire,Indy20,VS,SPERUB,live,FB,na,tr,Spergularia rubra
Independence,2020,prefire,Indy09,VS,SPHCAP,live,FB,na,1,Sphenosciadium capitellatum
Independence,2020,prefire,Indy16,VS,SPHCAP,live,FB,na,tr,
Independence,2020,prefire,Indy09,VS,SPIROM,live,FB,na,tr,Spiranthes romanzoffiana
Independence,2020,prefire,Indy38,VS,STETEN,live,FB,na,tr,
Independence,2020,prefire,Indy05,VS,STETEN,live,FB,na,tr,
Independence,2020,prefire,Indy29,VS,STETEN,live,FB,na,tr,
Independence,2020,prefire,Indy30,VS,STETEN,live,FB,na,tr,
Independence,2020,prefire,Indy31,VS,STETEN,live,FB,na,tr,
Independence,2020,prefire,Indy34,km,STETEN,live,FB,na,tr,
Independence,2020,prefire,Indy23,km,STETEN,live,FB,na,tr,
Independence,2020,prefire,Indy12,km,STETEN,live,FB,na,tr,
Independence,2020,prefire,Indy25,ag,STIOCC,live,GR,na,1,
Independence,2020,prefire,Indy33,ag,STIOCC,dead,GR,na,1,
Independence,2020,prefire,Indy09,VS,stipa,live,GR,na,tr,
Independence,2020,prefire,Indy17,VS,stipa,live,GR,na,tr,
Independence,2020,prefire,Indy38,VS,stipa,live,GR,na,tr,
Independence,2020,prefire,Indy14,VS,stipa,live,GR,na,tr,
Independence,2020,prefire,Indy20,VS,stipa,live,GR,na,1,
Independence,2020,prefire,Indy21,VS,stipa,live,GR,na,tr,
Independence,2020,prefire,Indy30,VS,stipa,live,GR,na,tr,
Independence,2020,prefire,Indy28,VS,stipa,live,GR,na,tr,
Independence,2020,prefire,Indy31,VS,stipa,live,GR,na,tr,
Independence,2020,prefire,Indy37,VS,stipa,live,GR,na,tr,
Independence,2020,prefire,Indy24,VS,stipaTall,live,GR,na,tr,
Independence,2020,prefire,Indy16,VS,stipaTall,live,GR,na,tr,
Independence,2020,prefire,Indy11,VS,stipaTall,live,GR,na,tr,
Independence,2020,prefire,Indy29,VS,stipaTall,live,GR,na,tr,
Independence,2020,prefire,Indy36,VS,stipaTall,live,GR,na,tr,
Independence,2020,prefire,Indy07,VS,stipa1,live,GR,na,tr,
Independence,2020,prefire,Indy08,VS,stipa1,live,GR,na,tr,
Independence,2020,prefire,Indy25,ag,stipa2,live,GR,na,3,melica
Independence,2020,prefire,Indy26,VS,SYRO,live,SH,na,14,
Independence,2020,prefire,Indy07,VS,SYRO,live,SH,na,tr,
Independence,2020,prefire,Indy08,VS,SYRO,live,SH,na,tr,
Independence,2020,prefire,Indy09,VS,SYRO,live,SH,na,12,
Independence,2020,prefire,Indy17,VS,SYRO,live,SH,na,tr,
Independence,2020,prefire,Indy38,VS,SYRO,live,SH,na,tr,
Independence,2020,prefire,Indy05,VS,SYRO,live,SH,na,5,
Independence,2020,prefire,Indy03,VS,SYRO,live,SH,na,24,L24 Mtr
Independence,2020,prefire,Indy20,VS,SYRO,live,SH,na,2,
Independence,2020,prefire,Indy29,VS,SYRO,live,SH,na,tr,
Independence,2020,prefire,Indy36,VS,SYRO,live,SH,na,tr,
Independence,2020,prefire,Indy30,VS,SYRO,live,SH,na,1,
Independence,2020,prefire,Indy28,VS,SYRO,live,SH,na,tr,
Independence,2020,prefire,Indy31,VS,SYRO,live,SH,na,tr?,Ltr Mtr
Independence,2020,prefire,Indy31,VS,SYRO,dead,SH,na,tr?,Mtr Dtr
Independence,2020,prefire,Indy31,VS,SYRO,live,SH,na,1,
Independence,2020,prefire,Indy37,VS,SYRO,live,SH,na,1,
Independence,2020,prefire,Indy25,ag,SYRO,live,SH,na,0.5,
Independence,2020,prefire,Indy39,km,SYRO,live,SH,na,1,
Independence,2020,prefire,Indy34,km,SYRO,live,SH,na,8,
Independence,2020,prefire,Indy32,km,SYRO,live,SH,na,2,
Independence,2020,prefire,Indy33,ag,SYRO,live,SH,na,19,
Independence,2020,prefire,Indy18,km,SYRO,live,SH,na,1,
Independence,2020,prefire,Indy22 ,km,SYRO,live,SH,na,7,
Independence,2020,prefire,Indy27,km,SYRO,live,SH,na,0.5,
Independence,2020,prefire,Indy35,km,SYRO,live,SH,na,2,
Independence,2020,prefire,Indy01,km,tallaster,live,FB,na,tr,
Independence,2020,prefire,Indy09,VS,taxoffDandy,live,FB,na,tr,
Independence,2020,prefire,Indy26,VS,THAFEN,live,GR,na,tr,
Independence,2020,prefire,Indy25,ag,THAFEN,live,FB,na,15,
Independence,2020,prefire,Indy18,km,THAFEN,live,FB,na,tr,thalictrum fenderli
Independence,2020,prefire,Indy24,VS,THAFER,live,FB,na,tr,
Independence,2020,prefire,Indy16,VS,THASPA,live,FB,na,tr,Thalictrum sparsiflorum
Independence,2020,prefire,Indy25,ag,thimblegrass,live,GR,na,0.5,
Independence,2020,prefire,Indy01,km,tinygrass,live,GR,na,2,pressed and photo
Independence,2020,prefire,Indy01,km,tinygrass2,live,GR,na,2,pressed and photo
Independence,2020,prefire,Indy09,VS,trifolium,live,FB,na,tr,
Independence,2020,prefire,Indy24,VS,trifolium,live,FB,na,8,
Independence,2020,prefire,Indy01,km,TRILON,live,FB,na,0.5,trifolium longipes
Independence,2020,prefire,Indy24,VS,TRITILEA,live,FB,na,tr,
Independence,2020,prefire,Indy09,VS,VERCAL,live,,na,2,
Independence,2020,prefire,Indy24,VS,VERCAL,live,FB,na,1,
Independence,2020,prefire,Indy01,km,VERCAL,live,FB,na,7,veratrum californicum
Independence,2020,prefire,Indy09,VS,veronica,live,FB,na,tr,
Independence,2020,prefire,Indy01,km,VERSER,live,FB,na,tr,veronica serpyllifolia (ssp humifusa?)
Independence,2020,prefire,Indy01,km,VIOMAC,live,FB,na,tr,viola macloskeyi
Independence,2020,prefire,Indy09,VS,waterparsley,live,FB,na,tr,
Independence,2020,prefire,Indy24,VS,waterparsley,live,FB,na,tr,
Independence,2020,prefire,Indy26,VS,WYEMOL,live,FB,na,tr,
Independence,2020,prefire,Indy07,VS,WYEMOL,live,FB,na,tr,
Independence,2020,prefire,Indy08,VS,WYEMOL,live,FB,na,1,
Independence,2020,prefire,Indy17,VS,WYEMOL,live,FB,na,1,
Independence,2020,prefire,Indy16,VS,WYEMOL,live,FB,na,tr,
Independence,2020,prefire,Indy40,VS,WYEMOL,live,FB,na,tr,
Independence,2020,prefire,Indy36,VS,WYEMOL,live,FB,na,tr,
Independence,2020,prefire,Indy31,VS,WYEMOL,live,FB,na,tr,
Independence,2020,prefire,Indy19,km,WYEMOL,live,FB,na,0.25,
Independence,2020,prefire,Indy09,VS,Perideridia,live,FB,na,tr,
Independence,2020,prefire,Indy24,VS,Perideridia,live,FB,na,tr,
Independence,2020,prefire,Indy17,VS,Perideridia,live,FB,na,tr,
