year,pre_post_fire,site,plot_id,observer,species,status,lifeform,layerCode,percent,notes
2019,prefire,frenchmeadows ,fm19-16,nr,symo,live,SH,SL,5,
2019,prefire,frenchmeadows ,fm19-16,nr,symo,live,SH,SM,3,
2019,prefire,frenchmeadows ,fm19-21,nr,symo,live,SH,SL,0.5,
2019,prefire,frenchmeadows ,fm19-21,nr,symo,live,SH,SM,0.5,
2019,prefire,frenchmeadows ,fm19-17,nr,symrot,live,SH,SM,0.5,
2019,prefire,frenchmeadows ,fm19-17,nr,symrot,live,SH,SL,0.5,
2019,prefire,frenchmeadows ,fm19-21,nr,symrot,live,SH,SL,0.5,
2019,prefire,frenchmeadows ,fm19-21,nr,symrot,live,SH,SM,0.5,
2019,prefire,frenchmeadows,fm19-1,ms,thafen,live,FB,,1,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,thafen,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-5,ms,thafen,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,thafen,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-10,ag,thafen,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,thafen,live,FB,,1,
2019,prefire,frenchmeadows,fm19-12,ms,thafen,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-13,ms,thafen,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-1,ag,lyslat,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-2,ag,lyslat,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-3,ag,lyslat,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-3,ms,lyslat,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-12,ms,lyslat,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,Unk3petrals ,live,FB,,tr,
2019,prefire,frenchmeadows,Fm10-4,ms,unkaster,live,FB,,tr,
2019,prefire,frenchmeadows,Fm10-5,ms,unkaster,live,FB,,tr,
2019,prefire,frenchmeadows,Fm10-4,ms,unkbrome     ,live,GR,,tr,
2019,prefire,frenchmeadows,fm10-1,ag,unkgrass,live,GR,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,unkgrass,live,GR,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,unkgrass,live,GR,,tr,
2019,prefire,frenchmeadows,fm19-12,ms,unkgrass,live,GR,,tr,
2019,prefire,frenchmeadows,fm19-9,ag,unkoppfb,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-15,nr,unkserrate,live,FB,,,
2019,prefire,frenchmeadows,fm10-14,ms,unkshiny,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-10,ag,violob,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-11,ag,violob,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-13,ms,violob,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-14,ms,violob,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-15,ms,violob,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-8,ag,violob,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,viola,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-8,ag,vioshe,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-1,ms,vipu,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,vipu,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-3,ms,vipu,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,vipu,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,vipu,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-9,ag,vipu,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-10,ag,vipu,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,vipu,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-12,ms,vipu,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-13,ms,vipu,live,FB,,tr,
