site,plotid,year,pre_post_fire,azimuth,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,notes,postTime,slope_percent,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth,sum_d2_1000r_cm2,sum_d2_1000s_cm2,plot_id_time
BearMountain,BM13,2019,prefire,0,2,2,4,11.3,2,1,0,0,1,,0,2,,,,,0,,,0,1.5,,BearMountain_BM13_2019_prefire_NA_0,0,0,BM13 prefire NA
BearMountain,BM13,2019,prefire,180,2,2,4,11.3,1,2,0,0,2,,0,6,,,,,0,,,0,4,,BearMountain_BM13_2019_prefire_NA_180,0,0,BM13 prefire NA
BearMountain,BM13,2019,prefire,270,2,2,4,11.3,0,0,0,1,4,,2,4,,,,,0,,,1.5,4,,BearMountain_BM13_2019_prefire_NA_270,0,0,BM13 prefire NA
BearMountain,BM13,2019,prefire,90,2,2,4,11.3,2,0,0,0.05,3,,0.05,1,,,,,0,,,0.05,2,,BearMountain_BM13_2019_prefire_NA_90,0,0,BM13 prefire NA
BearMountain,BM14,2019,postfire,0,2,2,4,11.3,20,3,0,0.05,0.05,,0.05,1.5,,,,immediate,0,,,0.05,0.775,,BearMountain_BM14_2019_postfire_immediate_0,0,0,BM14 postfire immediate
BearMountain,BM14,2019,postfire,180,2,2,4,11.3,5,1,1,0,0,,0,2,,,,immediate,0,,,0,1,,BearMountain_BM14_2019_postfire_immediate_180,0,0,BM14 postfire immediate
BearMountain,BM14,2019,postfire,270,2,2,4,11.3,2,0,0,0,0.05,,0.05,1,,,,immediate,0,,,0.025,0.525,,BearMountain_BM14_2019_postfire_immediate_270,0,0,BM14 postfire immediate
BearMountain,BM14,2019,postfire,90,2,2,4,11.3,1,1,0,0,0.05,,0,0.05,,,,immediate,0,,,0,0.05,,BearMountain_BM14_2019_postfire_immediate_90,0,0,BM14 postfire immediate
BearMountain,BM14,2019,prefire,0,2,2,4,11.3,2,1,0,1,1,,0.05,1,,,,,0,,,0.525,1,,BearMountain_BM14_2019_prefire_NA_0,0,0,BM14 prefire NA
BearMountain,BM14,2019,prefire,180,2,2,4,11.3,1,0,0,0,0.05,,0.05,1,,,,,0,,,0.025,0.525,,BearMountain_BM14_2019_prefire_NA_180,0,0,BM14 prefire NA
BearMountain,BM14,2019,prefire,270,2,2,4,11.3,3,0,0,0.05,0.05,,0.5,0.5,,,,,0,,,0.275,0.275,,BearMountain_BM14_2019_prefire_NA_270,0,0,BM14 prefire NA
BearMountain,BM14,2019,prefire,90,2,2,4,11.3,2,1,1,0.05,0.05,,0.5,0.05,,,,,0,,,0.275,0.05,,BearMountain_BM14_2019_prefire_NA_90,0,0,BM14 prefire NA
BearMountain,BM15,2019,postfire,0,2,2,4,11.3,1,8,1,0.05,1,,0,0.5,,,,immediate,0,,,0.025,0.75,,BearMountain_BM15_2019_postfire_immediate_0,0,0,BM15 postfire immediate
BearMountain,BM15,2019,postfire,180,2,2,4,11.3,8,3,0,0.5,0.5,,0,0,,,,immediate,0,,,0.25,0.25,,BearMountain_BM15_2019_postfire_immediate_180,0,0,BM15 postfire immediate
BearMountain,BM15,2019,postfire,270,2,2,4,11.3,5,1,0,0,0.05,,0.05,3,,,,immediate,0,,,0.025,1.525,,BearMountain_BM15_2019_postfire_immediate_270,0,0,BM15 postfire immediate
BearMountain,BM15,2019,postfire,90,2,2,4,11.3,16,3,2,2,1,,0.05,2.5,,,,immediate,0,,,1.025,1.75,,BearMountain_BM15_2019_postfire_immediate_90,0,0,BM15 postfire immediate
BearMountain,BM15,2019,prefire,0,2,2,4,11.3,4,5,0,0,2.5,,0,0.5,,,,,0,,,0,1.5,,BearMountain_BM15_2019_prefire_NA_0,0,0,BM15 prefire NA
BearMountain,BM15,2019,prefire,180,2,2,4,11.3,13,2,0,3,0.05,,0.05,,,,,,0,,,1.525,0.05,,BearMountain_BM15_2019_prefire_NA_180,0,0,BM15 prefire NA
BearMountain,BM15,2019,prefire,270,2,2,4,11.3,1,1,0,0,1,,0,1,,,,,0,,,0,1,,BearMountain_BM15_2019_prefire_NA_270,0,0,BM15 prefire NA
BearMountain,BM15,2019,prefire,90,2,2,4,11.3,1,4,0,0,4,,0,2,,,,,0,,,0,3,,BearMountain_BM15_2019_prefire_NA_90,0,0,BM15 prefire NA
BearMountain,BM16,2019,postfire,0,2,2,4,11.3,2,0,2,0.5,1.5,,0,0,,,,immediate,0,,,0.25,0.75,,BearMountain_BM16_2019_postfire_immediate_0,0,0,BM16 postfire immediate
BearMountain,BM16,2019,postfire,180,2,2,4,11.3,4,2,0,0.05,2,,0.05,1,,,,immediate,0,,,0.05,1.5,,BearMountain_BM16_2019_postfire_immediate_180,0,0,BM16 postfire immediate
BearMountain,BM16,2019,postfire,270,2,2,4,11.3,19,3,1,1.5,2,,0.05,1,,,,immediate,0,,,0.775,1.5,,BearMountain_BM16_2019_postfire_immediate_270,0,0,BM16 postfire immediate
BearMountain,BM16,2019,postfire,90,2,2,4,11.3,0,1,2,1,3,,0,1,,,,immediate,0,,,0.5,2,,BearMountain_BM16_2019_postfire_immediate_90,0,0,BM16 postfire immediate
BearMountain,BM16,2019,prefire,0,2,2,4,11.3,1,1,2,0,8,,0,2,,,,,0,,,0,5,,BearMountain_BM16_2019_prefire_NA_0,0,0,BM16 prefire NA
BearMountain,BM16,2019,prefire,180,2,2,4,11.3,2,2,0,0,5,,0,4,,,,,0,,,0,4.5,,BearMountain_BM16_2019_prefire_NA_180,0,0,BM16 prefire NA
BearMountain,BM16,2019,prefire,270,2,2,4,11.3,4,2,2,1,3,,1,1,,,,,0,,,1,2,,BearMountain_BM16_2019_prefire_NA_270,0,0,BM16 prefire NA
BearMountain,BM16,2019,prefire,90,2,2,4,11.3,7,15,1,1,4,,0.05,5,,,,,0,,,0.525,4.5,,BearMountain_BM16_2019_prefire_NA_90,0,0,BM16 prefire NA
BearMountain,BM17,2019,postfire,0,2,2,4,11.3,0,1,6,0,0,,0,0,,,,immediate,0,,,0,0,,BearMountain_BM17_2019_postfire_immediate_0,0,0,BM17 postfire immediate
BearMountain,BM17,2019,postfire,180,2,2,4,11.3,0,1,0,0,0.05,,0,0,,,,immediate,0,,,0,0.025,,BearMountain_BM17_2019_postfire_immediate_180,0,0,BM17 postfire immediate
BearMountain,BM17,2019,postfire,270,2,2,4,11.3,0,1,0,0,3,,1,1,,,,immediate,0,,,0.5,2,,BearMountain_BM17_2019_postfire_immediate_270,0,0,BM17 postfire immediate
BearMountain,BM17,2019,postfire,90,2,2,4,11.3,1,0,0,0,2.5,,0,0,,,,immediate,0,,,0,1.25,,BearMountain_BM17_2019_postfire_immediate_90,0,0,BM17 postfire immediate
BearMountain,BM17,2019,prefire,0,2,2,4,11.3,11,1,0,0.5,0.5,,1,1,,,,,0,,,0.75,0.75,,BearMountain_BM17_2019_prefire_NA_0,0,0,BM17 prefire NA
BearMountain,BM17,2019,prefire,180,2,2,4,11.3,11,9,10,5,3,,0.05,0.05,,,,,0,,,2.525,1.525,,BearMountain_BM17_2019_prefire_NA_180,0,0,BM17 prefire NA
BearMountain,BM17,2019,prefire,270,2,2,4,11.3,0,2,0,1,2,,0.05,2,,,,,0,,,0.525,2,,BearMountain_BM17_2019_prefire_NA_270,0,0,BM17 prefire NA
BearMountain,BM17,2019,prefire,90,2,2,4,11.3,0,0,0,1,3,,0.05,2,,,,,0,,,0.525,2.5,,BearMountain_BM17_2019_prefire_NA_90,0,0,BM17 prefire NA
BearMountain,BM18,2019,postfire,0,2,2,4,11.3,7,2,0,0.05,1.5,,1,1,,,,immediate,0,,,0.525,1.25,,BearMountain_BM18_2019_postfire_immediate_0,0,0,BM18 postfire immediate
BearMountain,BM18,2019,postfire,180,2,2,4,11.3,2,2,0,0,0,,0.5,3,,,,immediate,0,,,0.25,1.5,,BearMountain_BM18_2019_postfire_immediate_180,0,0,BM18 postfire immediate
BearMountain,BM18,2019,postfire,270,2,2,4,11.3,6,0,0,0,3,,3,0.5,,,,immediate,0,,,1.5,1.75,,BearMountain_BM18_2019_postfire_immediate_270,0,0,BM18 postfire immediate
BearMountain,BM18,2019,postfire,90,2,2,4,11.3,8,3,6,0,0,,3,1,,,,immediate,0,,,1.5,0.5,,BearMountain_BM18_2019_postfire_immediate_90,0,0,BM18 postfire immediate
BearMountain,BM18,2019,prefire,0,2,2,4,11.3,17,8,0,0.05,1,,0,2,,,,,0,,,0.025,1.5,,BearMountain_BM18_2019_prefire_NA_0,0,0,BM18 prefire NA
BearMountain,BM18,2019,prefire,180,2,2,4,11.3,21,8,3,0.05,0.5,,3.5,1,,,,,0,,,1.775,0.75,,BearMountain_BM18_2019_prefire_NA_180,0,0,BM18 prefire NA
BearMountain,BM18,2019,prefire,270,2,2,4,11.3,4,0,0,0,2,,0,2,,,,,0,,,0,2,,BearMountain_BM18_2019_prefire_NA_270,0,0,BM18 prefire NA
BearMountain,BM18,2019,prefire,90,2,2,4,11.3,0,9,2,0,2,,0,8,,,,,0,,,0,5,,BearMountain_BM18_2019_prefire_NA_90,0,0,BM18 prefire NA
BearMountain,BM19,2019,postfire,0,2,2,4,11.3,0,0,0,0,0,,0,0,,,,immediate,0,,,0,0,,BearMountain_BM19_2019_postfire_immediate_0,0,0,BM19 postfire immediate
BearMountain,BM19,2019,postfire,180,2,2,4,11.3,0,3,0,0,2,,0,3,,,,immediate,0,,,0,2.5,,BearMountain_BM19_2019_postfire_immediate_180,0,0,BM19 postfire immediate
BearMountain,BM19,2019,postfire,270,2,2,4,11.3,0,0,0,0,0,,0,0,,,,immediate,0,,,0,0,,BearMountain_BM19_2019_postfire_immediate_270,0,0,BM19 postfire immediate
BearMountain,BM19,2019,postfire,90,2,2,4,11.3,3,0,0,0,2,,0,0.5,,,,immediate,0,,,0,1.25,,BearMountain_BM19_2019_postfire_immediate_90,0,0,BM19 postfire immediate
BearMountain,BM19,2019,prefire,0,2,2,4,11.3,12,5,0,2,3,,0.05,1,,,,,0,,,1.025,2,,BearMountain_BM19_2019_prefire_NA_0,0,0,BM19 prefire NA
BearMountain,BM19,2019,prefire,180,2,2,4,11.3,0,5,0,0.05,2,,1,2,,,,,0,,,0.525,2,,BearMountain_BM19_2019_prefire_NA_180,0,0,BM19 prefire NA
BearMountain,BM19,2019,prefire,270,2,2,4,11.3,0,0,0,0,2,,0,1,,,,,0,,,0,1.5,,BearMountain_BM19_2019_prefire_NA_270,0,0,BM19 prefire NA
BearMountain,BM19,2019,prefire,90,2,2,4,11.3,1,2,0,0,2,,5,3,,,,,0,,,2.5,2.5,,BearMountain_BM19_2019_prefire_NA_90,0,0,BM19 prefire NA
BearMountain,BM2,2019,postfire,0,2,2,4,11.3,0,2,2,1,3,,0.05,1.5,,,,immediate,0,,,0.525,2.25,,BearMountain_BM2_2019_postfire_immediate_0,0,0,BM2 postfire immediate
BearMountain,BM2,2019,postfire,180,2,2,4,11.3,2,0,0,0.05,3,,0,0,,,,immediate,0,,,0.025,1.5,,BearMountain_BM2_2019_postfire_immediate_180,0,0,BM2 postfire immediate
BearMountain,BM2,2019,postfire,270,2,2,4,11.3,0,0,0,0,1,,0,0,,,,immediate,0,,,0,0.5,,BearMountain_BM2_2019_postfire_immediate_270,0,0,BM2 postfire immediate
BearMountain,BM2,2019,postfire,90,2,2,4,11.3,0,0,0,0,1.5,,0.5,0,,,,immediate,0,,,0.25,0.75,,BearMountain_BM2_2019_postfire_immediate_90,0,0,BM2 postfire immediate
BearMountain,BM2,2019,prefire,0,2,2,4,11.3,8,1,1,2,1,,0,2,,,,,0,,,1,1.5,,BearMountain_BM2_2019_prefire_NA_0,0,0,BM2 prefire NA
BearMountain,BM2,2019,prefire,180,2,2,4,11.3,3,1,0,0,2,,1.5,0.5,,,,,0,,,0.75,1.25,,BearMountain_BM2_2019_prefire_NA_180,0,0,BM2 prefire NA
BearMountain,BM2,2019,prefire,270,2,2,4,11.3,7,0,0,0,2,,0,1,,,,,0,,,0,1.5,,BearMountain_BM2_2019_prefire_NA_270,0,0,BM2 prefire NA
BearMountain,BM2,2019,prefire,90,2,2,4,11.3,0,0,0,0,14,,0,5,,,,,0,,,0,9.5,,BearMountain_BM2_2019_prefire_NA_90,0,0,BM2 prefire NA
BearMountain,BM20,2019,postfire,0,2,2,4,11.3,7,7,5,0,1,,0.05,1.5,,,,immediate,0,,,0.025,1.25,,BearMountain_BM20_2019_postfire_immediate_0,0,0,BM20 postfire immediate
BearMountain,BM20,2019,postfire,180,2,2,4,11.3,7,1,3,0,1.5,,0,0.05,,,,immediate,0,,,0,0.775,,BearMountain_BM20_2019_postfire_immediate_180,0,0,BM20 postfire immediate
BearMountain,BM20,2019,postfire,270,2,2,4,11.3,2,2,0,0,1,,0,0,,,,immediate,0,,,0,0.5,,BearMountain_BM20_2019_postfire_immediate_270,0,0,BM20 postfire immediate
BearMountain,BM20,2019,postfire,90,2,2,4,11.3,3,2,0,0,1,,0,0,,,,immediate,0,,,0,0.5,,BearMountain_BM20_2019_postfire_immediate_90,0,0,BM20 postfire immediate
BearMountain,BM20,2019,prefire,0,2,2,4,11.3,3,2,0,1,1,,0.05,1,,,,,0,,,0.525,1,,BearMountain_BM20_2019_prefire_NA_0,0,0,BM20 prefire NA
BearMountain,BM20,2019,prefire,180,2,2,4,11.3,12,4,1,0.05,0.05,,0,3,,,,,0,,,0.025,1.525,,BearMountain_BM20_2019_prefire_NA_180,0,0,BM20 prefire NA
BearMountain,BM20,2019,prefire,270,2,2,4,11.3,0,4,1,0.05,1,,2,2,,,,,0,,,1.025,1.5,,BearMountain_BM20_2019_prefire_NA_270,0,0,BM20 prefire NA
BearMountain,BM20,2019,prefire,90,2,2,4,11.3,2,2,0,2,2,,3,5,,,,,0,,,2.5,3.5,,BearMountain_BM20_2019_prefire_NA_90,0,0,BM20 prefire NA
BearMountain,BM21,2019,postfire,0,2,2,4,11.3,6,1,3,1,2.5,,1,1,,,,immediate,0,,,1,1.75,,BearMountain_BM21_2019_postfire_immediate_0,0,0,BM21 postfire immediate
BearMountain,BM21,2019,postfire,180,2,2,4,11.3,5,0,0,1,2.5,,1,1,,,,immediate,0,,,1,1.75,,BearMountain_BM21_2019_postfire_immediate_180,0,0,BM21 postfire immediate
BearMountain,BM21,2019,postfire,270,2,2,4,11.3,2,0,0,0,1.5,,0.05,0.05,,,,immediate,0,,,0.025,0.775,,BearMountain_BM21_2019_postfire_immediate_270,0,0,BM21 postfire immediate
BearMountain,BM21,2019,postfire,90,2,2,4,11.3,5,0,0,2,1,,0.5,0.5,,,,immediate,0,,,1.25,0.75,,BearMountain_BM21_2019_postfire_immediate_90,0,0,BM21 postfire immediate
BearMountain,BM21,2019,prefire,0,2,2,4,11.3,2,0,4,0.05,0.05,,0,1,,,,,0,,,0.025,0.525,,BearMountain_BM21_2019_prefire_NA_0,0,0,BM21 prefire NA
BearMountain,BM21,2019,prefire,180,2,2,4,11.3,23,0,0,2,2,,4,5,,,,,0,,,3,3.5,,BearMountain_BM21_2019_prefire_NA_180,0,0,BM21 prefire NA
BearMountain,BM21,2019,prefire,270,2,2,4,11.3,7,1,0,0,0.05,,0,2,,,,,0,,,0,1.025,,BearMountain_BM21_2019_prefire_NA_270,0,0,BM21 prefire NA
BearMountain,BM21,2019,prefire,90,2,2,4,11.3,7,0,0,0,3,,0,2,,,,,0,,,0,2.5,,BearMountain_BM21_2019_prefire_NA_90,0,0,BM21 prefire NA
BearMountain,BM22,2019,postfire,0,2,2,4,11.3,0,0,1,0,0,,0,0,,,,immediate,0,,,0,0,,BearMountain_BM22_2019_postfire_immediate_0,0,0,BM22 postfire immediate
BearMountain,BM22,2019,postfire,180,2,2,4,11.3,5,3,1,0,0,,0,0,,,,immediate,0,,,0,0,,BearMountain_BM22_2019_postfire_immediate_180,0,0,BM22 postfire immediate
BearMountain,BM22,2019,postfire,270,2,2,4,11.3,2,4,1,0.05,2,,1,1,,,,immediate,0,,,0.525,1.5,,BearMountain_BM22_2019_postfire_immediate_270,0,0,BM22 postfire immediate
BearMountain,BM22,2019,postfire,90,2,2,4,11.3,45,15,5,0.05,0.05,,0,1.5,,,,immediate,0,,,0.025,0.775,,BearMountain_BM22_2019_postfire_immediate_90,0,0,BM22 postfire immediate
BearMountain,BM22,2019,prefire,0,2,2,4,11.3,1,0,1,0.05,6,,1,1,,,,,0,,,0.525,3.5,,BearMountain_BM22_2019_prefire_NA_0,0,0,BM22 prefire NA
BearMountain,BM22,2019,prefire,180,2,2,4,11.3,9,6,0,1,2,,7,3,,,,,0,,,4,2.5,,BearMountain_BM22_2019_prefire_NA_180,0,0,BM22 prefire NA
BearMountain,BM22,2019,prefire,270,2,2,4,11.3,0,7,3,0,0.05,,0.05,3,,,,,0,,,0.025,1.525,,BearMountain_BM22_2019_prefire_NA_270,0,0,BM22 prefire NA
BearMountain,BM22,2019,prefire,90,2,2,4,11.3,4,2,1,0,7,,0,4,,,,,0,,,0,5.5,,BearMountain_BM22_2019_prefire_NA_90,0,0,BM22 prefire NA
BearMountain,BM23,2019,postfire,0,2,2,4,11.3,2,1,0,1.5,2,,0,0.05,,,,immediate,0,,,0.75,1.025,,BearMountain_BM23_2019_postfire_immediate_0,0,0,BM23 postfire immediate
BearMountain,BM23,2019,postfire,180,2,2,4,11.3,7,4,0,0,0.05,,0,0.05,,,,immediate,0,,,0,0.05,,BearMountain_BM23_2019_postfire_immediate_180,0,0,BM23 postfire immediate
BearMountain,BM23,2019,postfire,270,2,2,4,11.3,0,5,1,0,0.05,,0,1,,,,immediate,0,,,0,0.525,,BearMountain_BM23_2019_postfire_immediate_270,0,0,BM23 postfire immediate
BearMountain,BM23,2019,postfire,90,2,2,4,11.3,0,0,0,0,0,,0,0,,,,immediate,0,,,0,0,,BearMountain_BM23_2019_postfire_immediate_90,0,0,BM23 postfire immediate
BearMountain,BM23,2019,prefire,0,2,2,4,11.3,7,8,10,0.05,4,,3,2.5,,,,,0,,,1.525,3.25,,BearMountain_BM23_2019_prefire_NA_0,0,0,BM23 prefire NA
BearMountain,BM23,2019,prefire,180,2,2,4,11.3,0,3,7,3,3,,6,5,,,,,0,,,4.5,4,,BearMountain_BM23_2019_prefire_NA_180,0,0,BM23 prefire NA
BearMountain,BM23,2019,prefire,270,2,2,4,11.3,0,2,5,0.05,1,,0.05,3,,,,,0,,,0.05,2,,BearMountain_BM23_2019_prefire_NA_270,0,0,BM23 prefire NA
BearMountain,BM23,2019,prefire,90,2,2,4,11.3,2,2,14,1,4,,5,3,,,,,0,,,3,3.5,,BearMountain_BM23_2019_prefire_NA_90,0,0,BM23 prefire NA
BearMountain,BM24,2019,postfire,0,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,immediate,0,,,0,0.025,,BearMountain_BM24_2019_postfire_immediate_0,0,0,BM24 postfire immediate
BearMountain,BM24,2019,postfire,180,2,2,4,11.3,1,1,0,0,0.5,,0.05,1,,,,immediate,0,,,0.025,0.75,,BearMountain_BM24_2019_postfire_immediate_180,0,0,BM24 postfire immediate
BearMountain,BM24,2019,postfire,270,2,2,4,11.3,0,0,0,0,0.05,,0,1,,,,immediate,0,,,0,0.525,,BearMountain_BM24_2019_postfire_immediate_270,0,0,BM24 postfire immediate
BearMountain,BM24,2019,postfire,90,2,2,4,11.3,1,2,0,0,1,,0,1,,,,immediate,0,,,0,1,,BearMountain_BM24_2019_postfire_immediate_90,0,0,BM24 postfire immediate
BearMountain,BM24,2019,prefire,0,2,2,4,11.3,5,2,0,0.05,2.5,,0.05,1.5,,,,,0,,,0.05,2,,BearMountain_BM24_2019_prefire_NA_0,0,0,BM24 prefire NA
BearMountain,BM24,2019,prefire,180,2,2,4,11.3,22,11,4,0.05,0.05,,0,0.05,,,,,0,,,0.025,0.05,,BearMountain_BM24_2019_prefire_NA_180,0,0,BM24 prefire NA
BearMountain,BM24,2019,prefire,270,2,2,4,11.3,1,2,1,0,4,,0,4,,,,,0,,,0,4,,BearMountain_BM24_2019_prefire_NA_270,0,0,BM24 prefire NA
BearMountain,BM24,2019,prefire,90,2,2,4,11.3,3,2,0,0,7,,0,13.5,,,,,0,,,0,10.25,,BearMountain_BM24_2019_prefire_NA_90,0,0,BM24 prefire NA
BearMountain,BM25,2019,postfire,0,2,2,4,11.3,1,0,0,0,0.05,,0,0,,,,immediate,0,,,0,0.025,,BearMountain_BM25_2019_postfire_immediate_0,0,0,BM25 postfire immediate
BearMountain,BM25,2019,postfire,180,2,2,4,11.3,0,0,0,0,0,,0,0,,,,immediate,0,,,0,0,,BearMountain_BM25_2019_postfire_immediate_180,0,0,BM25 postfire immediate
BearMountain,BM25,2019,postfire,270,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,immediate,0,,,0,0.025,,BearMountain_BM25_2019_postfire_immediate_270,0,0,BM25 postfire immediate
BearMountain,BM25,2019,postfire,90,2,2,4,11.3,2,1,0,0,0.05,,0,0,,,,immediate,0,,,0,0.025,,BearMountain_BM25_2019_postfire_immediate_90,0,0,BM25 postfire immediate
BearMountain,BM25,2019,prefire,0,2,2,4,11.3,13,9,0,0,6,,0,4,,,,,0,,,0,5,,BearMountain_BM25_2019_prefire_NA_0,0,0,BM25 prefire NA
BearMountain,BM25,2019,prefire,180,2,2,4,11.3,14,6,5,2,4,,0,2,,,,,0,,,1,3,,BearMountain_BM25_2019_prefire_NA_180,0,0,BM25 prefire NA
BearMountain,BM25,2019,prefire,270,2,2,4,11.3,16,13,1,0,1,,1,3,,,,,0,,,0.5,2,,BearMountain_BM25_2019_prefire_NA_270,0,0,BM25 prefire NA
BearMountain,BM25,2019,prefire,90,2,2,4,11.3,7,9,2,0.05,2,,1,3,,,,,0,,,0.525,2.5,,BearMountain_BM25_2019_prefire_NA_90,0,0,BM25 prefire NA
BearMountain,BM26,2019,postfire,0,2,2,4,11.3,4,3,5,0,0,,0,0,,,,immediate,0,,,0,0,,BearMountain_BM26_2019_postfire_immediate_0,0,0,BM26 postfire immediate
BearMountain,BM26,2019,postfire,180,2,2,4,11.3,0,0,0,0,0.05,,0,0.05,,,,immediate,0,,,0,0.05,,BearMountain_BM26_2019_postfire_immediate_180,0,0,BM26 postfire immediate
BearMountain,BM26,2019,postfire,270,2,2,4,11.3,6,3,0,0.05,1,,0,0,,,,immediate,0,,,0.025,0.5,,BearMountain_BM26_2019_postfire_immediate_270,0,0,BM26 postfire immediate
BearMountain,BM26,2019,postfire,90,2,2,4,11.3,6,7,1,0.05,1,,0,0.05,,,,immediate,0,,,0.025,0.525,,BearMountain_BM26_2019_postfire_immediate_90,0,0,BM26 postfire immediate
BearMountain,BM26,2019,prefire,0,2,2,4,11.3,4,2,1,1,1.5,,0.05,2,,,,,0,,,0.525,1.75,,BearMountain_BM26_2019_prefire_NA_0,0,0,BM26 prefire NA
BearMountain,BM26,2019,prefire,180,2,2,4,11.3,2,2,0,0.05,2.5,,1,4,,,,,0,,,0.525,3.25,,BearMountain_BM26_2019_prefire_NA_180,0,0,BM26 prefire NA
BearMountain,BM26,2019,prefire,270,2,2,4,11.3,8,6,1,0,4,,0.05,2,,,,,0,,,0.025,3,,BearMountain_BM26_2019_prefire_NA_270,0,0,BM26 prefire NA
BearMountain,BM26,2019,prefire,90,2,2,4,11.3,12,5,2,0,2,,3,2,,,,,0,,,1.5,2,,BearMountain_BM26_2019_prefire_NA_90,0,0,BM26 prefire NA
BearMountain,BM27,2019,postfire,0,2,2,4,11.3,0,0,1,0,0,,0,3,,,,immediate,0,,,0,1.5,,BearMountain_BM27_2019_postfire_immediate_0,0,0,BM27 postfire immediate
BearMountain,BM27,2019,postfire,180,2,2,4,11.3,1,3,0,1,1,,0,0,,,,immediate,0,,,0.5,0.5,,BearMountain_BM27_2019_postfire_immediate_180,0,0,BM27 postfire immediate
BearMountain,BM27,2019,postfire,270,2,2,4,11.3,2,1,2,0,0,,0,0.05,,,,immediate,0,,,0,0.025,,BearMountain_BM27_2019_postfire_immediate_270,0,0,BM27 postfire immediate
BearMountain,BM27,2019,postfire,90,2,2,4,11.3,2,1,0,0,2,,0,4,,,,immediate,0,,,0,3,,BearMountain_BM27_2019_postfire_immediate_90,0,0,BM27 postfire immediate
BearMountain,BM27,2019,prefire,0,2,2,4,11.3,7,3,0,0.5,2,,0.5,1,,,,,0,,,0.5,1.5,,BearMountain_BM27_2019_prefire_NA_0,0,0,BM27 prefire NA
BearMountain,BM27,2019,prefire,180,2,2,4,11.3,5,5,2,0.05,2,,0.05,3,,,,,0,,,0.05,2.5,,BearMountain_BM27_2019_prefire_NA_180,0,0,BM27 prefire NA
BearMountain,BM27,2019,prefire,270,2,2,4,11.3,0,2,1,0,4,,0,2,,,,,0,,,0,3,,BearMountain_BM27_2019_prefire_NA_270,0,0,BM27 prefire NA
BearMountain,BM27,2019,prefire,90,2,2,4,11.3,0,2,1,0,2,,0,2,,,,,0,,,0,2,,BearMountain_BM27_2019_prefire_NA_90,0,0,BM27 prefire NA
BearMountain,BM3,2019,postfire,0,2,2,4,11.3,0,0,2,1,2,,0,0.05,,,,immediate,0,,,0.5,1.025,,BearMountain_BM3_2019_postfire_immediate_0,0,0,BM3 postfire immediate
BearMountain,BM3,2019,postfire,180,2,2,4,11.3,2,1,0,0,0,,0,0,,,,immediate,0,,,0,0,,BearMountain_BM3_2019_postfire_immediate_180,0,0,BM3 postfire immediate
BearMountain,BM3,2019,postfire,270,2,2,4,11.3,0,0,0,0,2,,0,2,,,,immediate,0,,,0,2,,BearMountain_BM3_2019_postfire_immediate_270,0,0,BM3 postfire immediate
BearMountain,BM3,2019,postfire,90,2,2,4,11.3,0,2,1,0,1,,0,1,,,,immediate,0,,,0,1,,BearMountain_BM3_2019_postfire_immediate_90,0,0,BM3 postfire immediate
BearMountain,BM3,2019,prefire,0,2,2,4,11.3,2,1,3,1,4,,1,1,,,,,0,,,1,2.5,,BearMountain_BM3_2019_prefire_NA_0,0,0,BM3 prefire NA
BearMountain,BM3,2019,prefire,180,2,2,4,11.3,2,2,6,1,3.5,,2,4,,,,,0,,,1.5,3.75,,BearMountain_BM3_2019_prefire_NA_180,0,0,BM3 prefire NA
BearMountain,BM3,2019,prefire,270,2,2,4,11.3,5,1,1,4,1.5,,7,37,,,,,0,,,5.5,19.25,,BearMountain_BM3_2019_prefire_NA_270,0,0,BM3 prefire NA
BearMountain,BM3,2019,prefire,90,2,2,4,11.3,1,1,7,0,0.5,,0.5,1,,,,,0,,,0.25,0.75,,BearMountain_BM3_2019_prefire_NA_90,0,0,BM3 prefire NA
BearMountain,BM4,2019,postfire,0,2,2,4,11.3,6,4,0,0,1,,0,3,,,,immediate,0,,,0,2,,BearMountain_BM4_2019_postfire_immediate_0,0,0,BM4 postfire immediate
BearMountain,BM4,2019,postfire,180,2,2,4,11.3,1,0,0,0,0,,0,0.05,,,,immediate,0,,,0,0.025,,BearMountain_BM4_2019_postfire_immediate_180,0,0,BM4 postfire immediate
BearMountain,BM4,2019,postfire,270,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,immediate,0,,,0,0.025,,BearMountain_BM4_2019_postfire_immediate_270,0,0,BM4 postfire immediate
BearMountain,BM4,2019,postfire,90,2,2,4,11.3,0,0,0,1,2,,0,0.05,,,,immediate,0,,,0.5,1.025,,BearMountain_BM4_2019_postfire_immediate_90,0,0,BM4 postfire immediate
BearMountain,BM4,2019,prefire,0,2,2,4,11.3,8,0,0,2,3,,2,4,,,,,0,,,2,3.5,,BearMountain_BM4_2019_prefire_NA_0,0,0,BM4 prefire NA
